TIC,period,period_err,t0,t0_err,morph
185259483,0.3105640362990626,1.408292201743322e-07,1544.1646325467734,2.11174437936279e-05,0.8365841
307990280,2.3159117476611897,3.040787059038763e-05,1546.1180243372614,0.0325356437326718,0.9324118
387178621,8.1871258480283,4.664702995960113e-05,1548.193069464406,0.0059882506102439,0.54504347
300560295,20.58877598478316,6.242710328407952e-05,1603.56727580009,0.0013868021960661,0.04374656
318185328,0.3683054714640708,1.6045199297543e-06,1544.6430952574722,0.0031201523484014,0.7451337
363326796,11.395620562486451,0.0002371015706632,1553.8434748515997,0.0001548102111428,0.16025913
73764693,0.1392960311591189,2.635567453118659e-05,1544.3885415918226,0.0023394025436118,0.6574222
31273263,22.57295834712373,0.0010021914050462,1337.915766078513,0.0535013807320865,0.08099042
279955276,0.5768496837023034,2.222499307924508e-07,1326.27520814051,4.9247094693782856e-05,0.6360004
144167463,2.146637774798234,0.0001223268455841,1544.874663153104,0.2122161409358796,0.8988069
364325969,0.41989452564998,1.7364368826155999e-07,1544.6658607329412,0.0005795635784124,0.79783046
302038263,1.5472602953632697,3.004990019483955e-06,1545.2268423203454,6.31490236173704e-05,0.52806187
176983267,0.4180924173339656,3.201324513812942e-07,1544.408832643038,9.997648521675728e-05,0.9907502
308751185,1.361620481758849,2.2522938892377556e-05,1544.6816404002489,0.0060803990993463,0.94005096
341550561,1.1057182762118467,6.648219681659739e-06,1493.7296128749056,0.0684753010887107,0.8473512
140757590,0.4184041174122967,9.302614419892664e-07,1544.5718713112674,0.0004134080320454,0.8653325
140084919,0.8450043094601691,4.972040783091103e-06,1518.5341482177698,0.0497795569181107,1.0107218
177118376,0.4112903730929035,4.4010113975367926e-07,1544.1487517204994,4.2350876128693926e-05,0.8784578
388179896,0.3098493338667326,1.7611692659791345e-08,1354.2402403677868,0.0017212324053161,0.72110903
177308817,23.896051862843613,0.0002379448567033,1339.6313841451718,0.0019920562583592,0.06749505
142013583,0.3220010546164251,3.1561075591879373e-07,1544.841908595005,9.7745530638349e-05,0.96411324
31415131,0.7896026118034877,3.352215672047798e-06,1544.781213504792,0.0001042426588355,0.6302278
146530594,27.08794526238773,0.0013092550883015,1561.7656521300746,0.0022909847716618,0.13186505
167719897,0.5133214592668003,3.1874540051823885e-07,1570.6879759436629,1.6584750710535445e-05,0.941123
391906858,1.1471896839503424,8.887479604968718e-05,1545.1978877404724,0.0018633429324381,0.9332365
349911034,0.5384815981466039,4.222639862216937e-06,1544.251113347754,0.0004124574981451,0.5533606
349642881,1.473508282861261,1.539068238032293e-05,1598.7007129583792,0.0096950465267582,0.3462711
150101472,3.278524155593394,2.390892564374525e-06,1547.3317210766866,0.0005887857994366,0.3516818
22221233,1.862344655100368,0.0002198320007222,1544.7672206920115,0.0008876494880496,0.68635976
93997745,1.124485046789904,2.991999483725749e-06,1518.8255694638328,0.0062919723065988,0.9051907
177258700,0.687964691057839,2.995611739775583e-07,1598.6769094268825,0.0011826517022655,0.81125236
189639080,3.133776217614628,3.483502958090412e-06,1517.2856948564097,0.001279694725181,0.1615966
382069441,5.47866390554757,0.0099463421751035,1327.7778111135908,0.6997004219992959,0.6154669
349518145,8.27987472829318,1.8669396480319733e-05,1327.574926842787,0.0012809386066692,0.15024415
289801742,1.389627454121257,9.021400291242545e-06,1545.7788433550863,5.370939561544219e-05,0.62960696
106309554,1.1031609173645542,1.121089575062406e-05,1544.4783760969135,8.135959092214762e-05,0.63790035
468997317,3.75005349613292,0.000316644836797,1551.6168068365923,0.0120621850701354,0.3249839
167005326,0.7204062783296864,2.3743683074117783e-06,1598.5138637536854,7.27941928262801e-05,0.6893639
321312438,1.1847683408815877,3.6192796261991234e-05,1570.679029590472,0.0014666211175153,0.50706404
450276745,1.2664780247239824,1.0558847773900483e-07,1570.782527585417,0.000224046012363,0.58469343
135244338,0.6149767005536696,4.732499643278487e-06,1571.370453724032,0.0638314750560766,0.96250665
181226974,1.93537811561322,7.355008857867773e-05,1572.390120008973,0.0003896867101502,0.5377416
5981829,1.7990760070221383,4.83566706288574e-05,1571.120875760701,0.0002906114098095,0.60732615
293081694,1.256101862521848,2.045852954113414e-05,1571.57522271024,0.0215628149044277,0.6585032
457427613,1.2228117302560773,1.6690786490025644e-05,1570.1499958985037,0.0001376739522476,0.599283
167722431,0.5411686720498436,1.5437831161202451e-06,1544.801762685108,0.0004980987334874,0.68852556
167692491,0.4208574514900555,5.07921212866691e-08,1570.619422470734,0.0001618108526599,0.972561
294206967,2.758057469975108,8.160291083658677e-05,1598.8836587002877,0.0009442638922791,0.48304653
228760807,0.7779783657063973,2.2550409486399303e-06,1571.438987604941,0.0018018795101397,0.51050186
295885511,5.054756626042444,5.465011298610989e-06,1571.9443871024384,0.000269563578513,0.47480136
38586438,1.111285295246715,2.029474202025483e-07,1325.3366224692172,7.035556495793571e-05,0.3683819
398850090,13.181334191009274,0.0001508981226745,1579.0233675564727,0.0001277463024962,0.10729349
73177813,8.816018840908123,0.0038795034379379,1574.9655636864795,0.0008512261375744,0.60787845
30313682,5.727367397661837,5.273366182834138e-06,1329.8969399482098,7.285406559276453e-05,0.42193866
308085294,4.3329138296699,0.008287518231838,1359.5774148395503,0.1679552516541207,0.80714405
300293197,13.117610311593454,0.001009103857708,1592.5893336290767,0.0065563110123962,0.44300017
364302118,1.3453456263470305,5.484647822573407e-07,1326.4445440970476,0.0001897065653793,0.56041646
272357134,4.196949177463679,1.0132965195808197e-06,1571.9696117260012,0.0012913764699078,0.49741074
318986273,3.1070197056555786,0.0004825211006962,1570.253430949061,0.0036747026038028,0.5322226
261677352,1.1467471517313264,1.6200934890076013e-05,1571.8560004440076,0.2948780128560884,0.87275636
