,TIC,tsne_x,tsne_y
806,409934687,-27.749706,18.190248
807,193831684,9.392408,-54.471096
808,259901124,73.25954,-14.528543
809,253657883,23.998274,-13.464411
810,169316288,39.063908,-22.023567
811,261746657,-15.128535,38.068417
812,229810745,4.524347,35.51147
813,120341889,5.214218,-36.402355
814,401606923,-64.44571,4.8249855
815,396215041,-38.665363,36.278744
816,200135791,-59.277927,37.762394
817,97833468,38.76261,-24.121181
818,211215485,30.726759,43.49182
819,316582319,35.396614,39.700344
820,118200081,-0.83599585,20.703196
821,56777828,58.813576,-34.505127
822,118271395,66.15553,-12.940949
823,300446210,-21.621775,-29.346136
824,61135882,-27.036623,-18.768118
825,320264006,-40.171192,-15.038615
826,345170707,-36.47507,12.229406
827,80059889,-41.4229,28.763815
828,253781040,56.933296,-17.983366
829,276315375,-26.36568,31.287025
830,320054835,-17.338434,9.414057
831,76758733,-10.042897,-45.1427
832,304101379,43.586426,-22.121984
833,180416826,-10.489359,-31.085901
834,370134610,-59.60277,31.555387
835,365956683,2.892486,27.414373
836,128790976,-45.67856,-2.955801
837,404123632,-37.853207,49.837666
838,211170874,-5.6574707,-18.659481
839,387107961,-33.423256,51.086884
840,425549135,-45.786392,17.511538
841,101845679,-21.961178,-0.8080431
842,273697554,-58.321777,14.592465
843,161083755,57.39055,-12.8213825
844,169573910,23.38237,31.839016
845,469441650,14.288367,31.476406
846,61730680,69.682785,-3.897608
847,101654574,-26.071447,-29.90246
848,394657039,-27.408451,15.878938
849,263074592,-13.044383,10.869255
850,80252615,28.0432,37.56808
851,340110295,53.583942,-27.254536
852,50273697,62.960995,-22.45237
853,303843296,55.411446,-25.267853
854,30914235,-18.661648,13.325271
855,320173862,1.97422,35.175827
856,277373390,20.198023,49.891823
857,180412528,-69.5706,16.816473
858,60433558,-23.605019,11.282805
859,90716944,-68.71866,-5.4360876
860,158301961,-41.11984,9.557411
861,142783746,-56.119125,15.629557
862,184008771,-30.889645,20.633888
863,164458426,-12.383911,-0.24704401
864,26543048,65.72705,-23.85511
865,164558072,21.103264,52.251545
866,377307592,9.139182,34.764256
867,158389967,57.405293,10.653592
868,280033934,55.4621,7.922506
869,41870248,-43.462997,21.074501
870,232965249,-41.303875,17.555777
871,233208885,24.516626,32.035793
872,350987976,26.75366,48.31832
873,121273032,-39.565575,49.32714
874,27845677,-65.09186,-5.8275185
875,229766985,53.210285,-7.6388965
876,159298033,4.695387,33.977825
877,120499528,70.27564,1.4363707
878,7849727,35.435516,40.231857
879,160195393,40.584354,26.652765
880,123014200,38.299362,28.287811
881,288735205,-48.417286,14.407408
882,362104293,-68.84813,-8.0077
883,269126567,-49.27062,16.59312
884,273376048,-63.811306,-11.180813
885,48191564,-36.898617,-8.381394
886,63451547,24.384804,3.686696
887,362187226,22.642572,-5.9465227
888,121945407,-3.093682,-22.170435
889,352165018,-34.443428,49.29454
890,263635510,-23.814825,-2.1143534
891,198280388,70.56134,0.5031813
892,273778807,61.6761,-26.481237
893,290035575,32.190872,43.05301
894,268610013,9.051286,25.999823
895,193867475,-9.527013,-9.745457
896,27843942,-32.20352,55.51642
897,158393140,10.871088,26.128159
898,259006174,-5.789357,-33.13991
899,202442974,-37.356537,29.178675
900,147950620,-33.408512,-14.466322
901,301072091,-30.17655,-0.5393075
902,203001339,-55.121136,-4.875946
903,170344769,-43.403458,-8.248909
904,159105847,45.954983,-25.652277
905,158728853,-22.546164,1.9773487
906,164554097,-46.673275,-13.012242
907,356198153,73.45753,-13.912553
908,240178198,66.90188,0.39483175
909,272176884,29.091917,-27.803413
910,281948821,8.847238,-8.057598
911,160228595,-31.317917,30.22003
912,113098812,-37.11354,13.060373
913,441808796,-19.298067,-34.22826
914,198537349,-67.42632,3.3596966
915,272720444,-28.109701,-25.600454
916,356896561,-35.20044,34.46631
917,1883519478,-74.1098,4.017042
918,256368884,-17.916752,18.706537
919,120362128,15.504296,-8.412681
920,273574141,8.62148,-6.620296
921,272781956,-16.418062,38.981613
922,165310952,11.589955,32.538036
923,137975907,-31.416721,37.9285
924,219435542,-58.16049,35.69367
925,198382838,-69.705864,-7.3854895
926,99982385,-20.667534,25.773285
927,295803225,-38.99259,15.704024
928,138639253,-66.249,-1.260798
929,120258315,-11.337143,15.564049
930,120576722,27.16341,25.600306
931,266920154,-36.257286,50.440228
932,138971570,-4.30661,44.833595
933,15795549,27.80214,43.20008
934,441734144,54.989613,15.049454
935,122375269,3.8908606,38.067017
936,28304399,22.578629,-3.2840416
937,273042299,-12.403038,35.225597
938,170735592,9.21116,-15.086286
939,264508409,-1.9531753,10.014976
940,230478637,35.89994,10.677821
941,263930790,40.535534,33.409447
942,288312840,27.637825,-31.408657
943,356820646,21.025938,22.545832
944,229776076,-63.422092,20.946543
945,158660631,-35.917843,34.736374
946,274347939,-45.792576,12.437389
947,121020626,-21.582577,15.575585
948,138098461,54.288857,-28.019426
949,165307617,31.1776,-24.61998
950,12029932,33.41029,-3.6240442
951,102929927,-58.485523,31.787067
952,159644070,24.290417,29.316635
953,121016578,-40.456745,-15.055596
954,233546272,4.806095,-10.258225
955,40219040,29.30038,-26.174242
956,199688409,19.70416,23.485554
957,229910746,-41.06835,47.035213
958,48356677,-67.06142,12.822858
959,103743317,-5.968866,22.189638
960,99920728,-2.634049,-17.054737
961,329246824,28.232368,19.70511
962,138888894,22.056295,-3.1507192
963,48450535,-41.8427,9.73673
964,377253090,32.40795,16.306305
965,47757785,-13.028244,-21.652422
966,233282561,55.98151,18.603325
967,424719589,-74.115524,4.029949
968,63454475,29.693295,45.292274
969,272489100,-18.00825,18.311241
970,170246850,-55.562443,31.811602
971,235718636,-0.8678458,21.381227
972,199716496,25.600237,46.996513
973,28449295,-16.53995,-20.87724
974,155894704,0.34736142,39.653942
975,12672792,21.03306,31.011168
976,154570928,-59.57138,-15.23663
977,41998476,-41.333176,37.326202
978,138578906,20.447824,50.827927
979,298008052,-17.948376,6.1363525
980,268383780,-29.285088,31.653791
981,219096494,-31.95605,1.6939663
982,224605072,42.487553,4.293877
983,270704947,-10.498479,11.959004
984,159105713,69.60577,-19.961275
985,1400770435,-66.16776,-9.386889
986,356240274,-0.6397035,41.084965
987,258773798,71.27249,-11.11878
988,120684604,-30.041008,21.458998
989,14207118,8.141292,19.646942
990,243319567,63.300186,9.420479
991,1713419350,13.599897,-6.378351
992,427041696,-32.251335,51.809616
993,237130278,68.80637,-11.096743
994,399788405,44.60239,7.8443346
995,110428269,4.3471413,-48.401653
996,377190161,-37.180218,48.969093
997,92774987,-60.14581,-7.250551
998,154840461,4.936164,-18.982935
999,120689878,-54.692646,15.269302
1000,199420503,20.528448,52.202145
1001,121598562,-34.594543,12.30334
1002,120893542,3.7858129,20.808805
1003,377912676,38.739902,-24.167799
1004,164674435,64.45039,-24.246664
1005,40038743,-45.312416,36.868633
1006,352718668,5.389011,-8.861099
1007,121213501,69.1568,-8.920495
1008,103605167,-68.77948,5.1829705
1009,273372402,14.16816,9.950439
1010,158635832,-35.281433,15.332975
1011,273042650,-15.032611,-36.169067
1012,164527723,-12.319164,15.953773
1013,378275454,-29.849785,21.621433
1014,298969838,-10.651789,-40.2091
1015,153991851,30.069698,17.393057
1016,27006880,-34.891342,0.1007214
1017,219765652,23.607641,-5.53938
1018,161710825,11.303481,21.500614
1019,138893145,14.699055,9.212679
1020,255904363,7.541446,-26.708036
1021,359675849,-29.092121,17.753456
1022,198242676,-15.039006,35.161747
1023,258351350,17.158,26.017073
1024,406947878,27.704536,30.438316
1025,159510109,-70.01325,-1.7374872
1026,103573024,44.060482,-7.734194
1027,258826816,-69.758995,-3.5102942
1028,273582296,-44.4073,-13.639334
1029,137341354,-45.022346,15.4250345
1030,202490797,-38.446827,43.348602
1031,121457732,37.73786,26.880718
1032,158113583,-10.9374,36.17165
1033,236714379,-14.003887,-8.85039
1034,219107776,15.08703,2.1393793
1035,407594410,-3.735898,17.921844
1036,198408416,56.851982,17.935728
1037,272843045,-49.80168,36.966972
1038,202291965,61.810772,-27.316397
1039,185403173,-2.116158,39.38517
1040,158988347,-26.041073,9.276564
1041,353871287,57.88252,-21.21543
1042,271158877,28.688848,20.3521
1043,407000096,-21.49535,38.36023
1044,219771660,-52.82031,-3.9151154
1045,408474216,-22.880861,-7.825788
1046,272074664,-48.1542,6.7576966
1047,198242678,-15.036743,35.17339
1048,14617089,35.83845,39.556305
1049,284364590,26.351765,30.564512
1050,40378419,-11.48872,36.57454
1051,69559020,8.898209,-45.901474
1052,360661624,-44.38869,-12.291041
1053,350738423,31.77583,29.784237
1054,164413080,7.2521644,-53.735962
1055,320323992,65.88455,6.9990444
1056,147686743,-53.78545,-0.6421248
1057,352012002,43.362404,-24.06157
1058,259126645,-44.686073,47.016518
1059,159464498,-56.230766,34.08039
1060,123311124,44.180294,8.008024
1061,161563111,37.169643,14.404624
1062,272944291,24.219692,2.2375295
1063,274348764,41.277664,-22.901432
1064,1551345500,-63.31103,-14.003855
1065,27312189,-40.564854,12.864613
1066,155657581,27.954123,46.00609
1067,283193372,-42.318325,-13.304651
1068,27767184,-41.401783,36.737804
1069,160585813,-45.440784,39.608757
1070,158218818,65.82029,1.7501224
1071,441806350,29.753649,14.740561
1072,185059488,-4.507556,-13.4562025
1073,27844498,23.052277,3.2626607
1074,353854078,7.3885202,28.095366
1075,121460104,54.235256,-4.673877
1076,121604042,-44.724712,-14.677899
1077,356340346,-74.12004,4.0081563
1078,122606463,-53.167152,32.700756
1079,84628518,-2.745706,-25.589464
1080,298734307,28.703014,17.79364
1081,271548206,-23.580576,-24.100216
1082,230386284,24.645157,47.32825
1083,199688472,-30.244688,26.369099
1084,158794976,54.58165,18.116257
1085,27307817,36.4086,31.041275
1086,351287412,-64.95477,-0.7630284
1087,184947995,-14.242744,-22.831223
1088,121124831,-36.878204,47.032116
1089,441739153,-46.26393,17.065264
1090,159220329,17.168217,-0.64600194
1091,137408317,15.245043,20.168144
1092,122070918,33.954685,12.386871
1093,27915909,-54.04454,-9.404225
1094,269696438,-35.33831,14.375957
1095,160268882,49.392113,-25.382198
1096,123416563,21.443693,20.198103
1097,362259855,27.71591,16.636652
1098,424439457,-68.19489,0.40515327
1099,121119758,47.869205,0.82765555
1100,138430438,-39.274136,16.521803
1101,389916225,30.61746,17.73008
1102,233679640,37.678165,-16.702469
1103,85711393,-2.6302526,-22.466776
1104,198555959,-53.439114,19.949368
1105,358613523,1.9028692,36.980682
1106,229914020,-5.677219,-11.744163
1107,159716878,-24.63095,-26.58719
1108,90349611,31.782417,44.791847
1109,295802147,-6.2949014,6.5753326
1110,268305489,3.647555,-4.4469314
1111,148914403,-70.34471,2.5948715
1112,356630364,2.9105377,3.1159284
1113,229476285,-20.20533,1.4370191
1114,164524541,62.507534,-14.020982
1115,93316328,30.889702,38.432606
1116,256512446,-43.917812,-5.7739434
1117,271773721,-51.48036,-8.322918
1118,165991532,-54.329105,-14.59951
1119,394131772,6.1871004,-48.908585
1120,458481461,4.9353843,40.53092
1121,137152301,51.632465,-6.5027432
1122,123357952,41.8069,16.156008
1123,122446076,27.564692,46.643845
1124,420114772,-41.853268,15.698531
1125,26489741,-41.05139,48.230232
1126,229940491,-54.68317,-18.544342
1127,237200747,-65.24,-4.0782223
1128,353650675,-24.419863,47.383186
1129,272839425,53.492023,-28.004122
1130,147625755,22.032562,24.639812
1131,41536849,4.830045,-42.519577
1132,288391801,68.70225,1.6677884
1133,356199330,57.346573,-22.529993
1134,158561566,1.9298072,-52.598022
1135,392536805,-56.569836,32.412342
1136,267990226,57.762924,-17.402367
1137,123042728,30.795156,31.912193
1138,48507019,-37.80706,15.732916
1139,273373712,-10.294735,-6.7786818
1140,375160191,-6.4273963,5.3069334
1141,120626764,23.85828,30.833176
1142,416264037,34.943687,19.948782
1143,365936982,-52.49293,15.622504
1144,377251803,56.903618,-23.34758
1145,233574062,57.703197,-25.364943
1146,169814134,73.6151,-12.812012
1147,219707463,-53.977364,3.10413
1148,63071165,-65.07839,-1.6890771
1149,13968858,25.572767,28.975174
1150,272598447,-46.337517,39.4925
1151,406951407,60.765438,7.660254
1152,229687624,71.2917,-2.1047194
1153,311945765,21.526958,21.85369
1154,279918206,-20.572287,-4.949013
1155,155657579,17.076344,-21.108706
1156,270700608,-16.450989,-31.52959
1157,122224804,-29.088604,25.881565
1158,312230566,5.5408664,23.062756
1159,268380299,-50.175037,18.680882
1160,417126296,-54.864143,3.591803
1161,275576176,-13.648613,-34.53565
1162,86385104,-18.373774,18.298805
1163,159444225,50.24684,16.343884
1164,120315082,-8.638571,-31.381632
1165,47762157,27.31773,-25.06278
1166,273501820,5.0439725,19.989275
1167,377296926,72.66828,-8.396803
1168,63291675,-47.942474,1.0010061
1169,372758722,-26.773876,9.405399
1170,272368236,20.285715,3.3069794
1171,355978205,-0.5994501,5.8511114
1172,237114978,64.00907,-21.036097
1173,185060842,-4.183654,8.025451
1174,301063488,-16.481146,-29.975185
1175,394179202,-28.833628,-21.883045
1176,159723646,35.1457,40.41465
1177,158272742,17.41894,5.1567087
1178,272650576,-69.9646,7.7661557
1179,164461124,-9.600042,15.691184
1180,272369124,-56.988735,-15.038306
1181,287151976,24.64919,-30.586857
1182,40288117,39.577293,31.43382
1183,198416591,72.249855,-14.338948
1184,138505004,-31.153242,47.10243
1185,272841995,42.680305,15.02719
1186,219109908,75.42801,-8.75262
1187,229751802,34.550644,41.5584
1188,275658545,57.962826,-21.995625
1189,71531463,-52.913303,15.400806
1190,256298934,40.90626,5.594369
1191,299160301,-30.08379,-13.510519
1192,435715608,-20.745472,2.456441
1193,356015357,-66.97582,5.8128257
1194,273131564,-31.64108,-24.069164
1195,273885188,26.094786,-28.690512
1196,164463075,36.24285,14.679522
1197,229771234,39.530266,13.248664
1198,16740101,5.772513,41.417645
1199,156169159,21.797941,7.4262314
1200,160472514,17.834126,16.677927
1201,233532554,-3.5650418,37.093075
1202,284461108,17.43787,2.2179928
1203,121022559,0.4540871,5.992831
1204,233904049,67.77054,13.26318
1205,270616815,-2.342832,40.322285
1206,274129522,-63.526443,3.6286154
1207,239290086,68.49356,-4.3607526
1208,232629077,-43.36747,-9.483643
1209,239291500,-1.7017039,23.55694
1210,273373040,18.005896,-15.668659
1211,272489351,2.9869404,-53.75442
1212,104909909,-12.322856,12.986308
1213,310994603,56.21026,-25.507788
1214,121121622,-28.370008,54.872604
1215,268387175,31.689518,41.453068
1216,219900027,35.524384,15.794637
1217,290032774,31.47734,16.796488
1218,121463130,17.487896,-0.96252894
1219,280033918,30.683468,0.7072177
1220,159573299,-53.529434,-5.5633535
1221,90616971,8.366116,-56.57107
1222,184089083,55.83547,-3.2302446
1223,171970567,4.3786125,-54.32429
1224,48084398,13.792703,11.040464
1225,164557531,-21.660652,39.896427
1226,336405638,-54.525944,1.0986522
1227,160618494,-55.125553,14.767175
1228,147576476,17.861973,45.633957
1229,164674992,4.1082325,25.238739
1230,164646288,29.505672,18.730648
1231,120826084,-1.3738676,-28.015564
1232,356896550,53.78481,10.27139
1233,342025025,17.412819,-15.676181
1234,288471108,-26.083256,9.504264
1235,359677968,39.457558,9.984291
1236,420137341,61.48624,-29.643715
1237,405685992,-48.745167,-5.283944
1238,137551461,5.1666136,3.1061456
1239,378089068,-23.229826,-2.3467104
1240,243352373,71.53831,0.406695
1241,229975095,-31.163969,1.445116
1242,110981024,23.99848,-1.4910455
1243,122304494,-28.653687,27.366537
1244,164677806,27.934109,-23.926098
1245,273629437,29.280523,40.925484
1246,272609309,33.846184,39.922356
1247,416635004,-67.44922,-6.0397496
1248,259006185,-41.556355,20.381777
1249,219750638,70.579666,3.5560243
1250,268299560,-49.168686,-15.03833
1251,377192659,-17.342403,38.96118
1252,121108244,55.15498,19.310013
1253,224607716,58.335976,-33.88196
1254,12915124,-12.497525,29.245005
1255,123201406,-8.8607435,-29.218931
1256,158431889,29.349539,16.569887
1257,376067182,-47.62461,9.253714
1258,239309691,27.773201,-2.6949167
1259,282368998,20.606672,22.000475
1260,256327585,-43.99322,-16.029934
1261,357719182,-4.6759763,-32.449627
1262,28306907,62.746685,-20.594606
1263,229495981,-58.31054,33.113354
1264,63006634,29.3509,32.012127
1265,229585356,22.757753,45.591106
1266,137310514,-25.882004,11.779485
1267,184298625,-52.08869,-15.582209
1268,353939279,53.914158,5.668009
1269,339185356,-50.69803,3.4263902
1270,313025849,46.88689,-25.978762
1271,270698296,29.792782,41.118656
1272,172422394,-39.375244,48.109215
1273,364965655,60.48119,3.504039
1274,63449090,-30.423664,26.354742
1275,239262664,-10.518929,-7.1712575
1276,288507910,-59.43814,2.16133
1277,193537392,11.493601,-20.534191
1278,172431974,14.203415,12.15498
1279,219807735,48.054504,-6.7708993
1280,198388252,68.60243,-1.5135663
1281,164552564,12.68891,-61.14133
1282,268289462,-35.160084,51.552895
1283,184246521,22.340113,41.95096
1284,270517432,-9.45766,-23.832834
1285,89522181,-30.409746,24.512041
1286,362791996,-20.998964,11.953882
1287,271877841,-42.68721,46.997627
1288,157999789,-66.37998,-10.487668
1289,268297677,23.715992,21.971058
1290,99813351,-36.744076,-19.94766
1291,356150515,49.032,1.4756794
1292,421334320,-71.3633,-2.64748
1293,441804674,34.04267,-26.15779
1294,12494582,17.069117,11.8963375
1295,229461186,61.664318,9.051572
1296,219859691,36.45611,15.772439
1297,122446960,-55.845135,-14.64081
1298,159047480,-37.833973,0.41233724
1299,157889314,4.777912,25.498087
1300,26656583,15.993489,21.171803
1301,138650903,-51.243664,40.332436
1302,42244951,22.89274,32.931454
1303,271040768,-31.11366,-27.206364
1304,157770450,5.600894,33.6406
1305,230530979,-7.447215,6.1965733
1306,273874851,1.2155693,31.062191
1307,137408962,1.8788743,4.836977
1308,312486827,31.854097,27.693838
1309,271164763,26.971348,-31.256828
1310,40102236,56.581165,-28.926262
1311,164784457,-14.68147,37.717346
1312,378395625,49.103703,1.5798755
1313,48499902,0.08052707,13.191688
1314,232634196,34.324326,18.164858
1315,30714849,-28.300303,-26.53521
1316,273872891,60.202785,6.4999804
1317,136732283,-0.2857282,-32.71785
1318,269031095,-44.103706,45.02267
1319,379215982,-39.5268,2.063433
1320,233735068,-40.83723,-14.622857
1321,164781045,-43.89898,45.926723
1322,121122016,-12.395011,-34.56669
1323,89761288,41.00687,17.225174
1324,63126950,-61.70418,3.3709521
1325,377192675,0.38718253,-41.270195
1326,298421458,6.1175513,27.090256
1327,273583841,35.178513,-26.0257
1328,353894978,-37.789658,50.707165
1329,63074282,-40.42325,47.351074
1330,289722957,-9.386456,36.84029
1331,277473207,1.2267582,-40.5818
1332,367681735,27.778229,-12.619193
1333,40244907,-0.38270706,41.587727
1334,121866154,-32.324738,1.7000544
1335,73884611,12.203909,-60.073494
1336,158491288,-41.030308,-13.121989
1337,233079659,59.82989,-5.2374263
1338,273043307,-2.704896,41.998672
1339,11119600,21.447777,49.685703
1340,230063769,-62.845943,4.699712
1341,257002707,65.47209,-24.020102
1342,295804815,-4.4253407,45.095364
1343,329248002,-30.384293,54.825283
1344,115481900,1.1807563,8.534514
1345,42705187,54.15044,-37.654903
1346,142308209,-37.885277,27.33688
1347,16728252,-3.7690477,17.581982
1348,336267424,-10.670238,-22.987106
1349,233569141,-64.40803,-10.522474
1350,270615728,0.29380518,34.693806
1351,420947520,1.9758464,22.100582
1352,271547896,15.347264,30.674534
1353,159169838,28.81271,16.250994
1354,230114503,-52.85471,4.4335246
1355,291145873,-24.044588,33.013176
1356,243352809,42.704563,5.993436
1357,237277760,-6.26918,45.39807
1358,271040947,-59.030827,-7.263167
1359,27397122,-27.518984,-26.167969
1360,390021728,68.09063,2.2867537
1361,120251815,26.320236,47.917072
1362,142979644,-67.08486,12.528131
1363,394179296,38.21825,25.704105
1364,194132691,-47.79426,-19.692781
1365,275575030,40.06184,6.862594
1366,330998582,-30.48753,20.916096
1367,441804888,-33.436943,51.825703
1368,26542657,-56.170258,12.22159
1369,159386347,38.760162,-24.892546
1370,137687487,38.582687,11.98096
1371,436168322,9.57123,33.964527
1372,160648169,-29.115505,23.945375
1373,288778712,43.311054,4.945792
1374,12673900,32.97385,32.541683
1375,185236439,78.748604,-16.46762
1376,282925798,-2.0433881,23.57683
1377,165453878,-23.576338,13.241328
1378,207384197,43.170765,4.8291483
1379,17451194,-26.057203,47.651176
1380,375506058,-38.44119,14.2512665
1381,278678404,-45.416035,46.192642
1382,190885165,-13.157081,-7.3409653
1383,230065962,-61.287193,-2.3972604
1384,344376832,6.353113,26.177704
1385,232643392,-26.33125,-28.596087
1386,169819162,-56.27787,-14.200796
1387,299032481,19.479464,-27.684214
1388,150326668,-18.21034,10.889904
1389,193545446,13.124411,30.211306
1390,359676320,-9.1937685,-4.8165245
1391,63459761,-26.15026,23.263176
1392,14844585,21.545586,29.67302
1393,63368767,17.274727,-0.7345836
1394,364628248,-12.642513,16.452162
1395,405526704,37.844563,-16.951902
1396,162173122,27.277065,-10.148795
1397,171419257,3.223803,-47.85576
1398,381009148,-6.8473845,36.03286
1399,316333039,75.32134,-13.012631
1400,199661915,10.986519,-55.000885
1401,294601335,29.63391,-1.1426184
1402,233720276,-32.691906,50.8396
1403,11793277,32.468002,40.57174
1404,236537131,16.84938,45.11105
1405,63916460,-34.99268,32.52743
1406,63820329,52.692184,13.295458
1407,63370066,-38.03172,-9.391447
1408,295111026,-7.707174,22.046696
1409,380298140,26.440186,22.672045
1410,166773165,-53.721325,16.95995
1411,55778901,61.866093,-1.3538281
1412,169175441,59.752613,-24.960915
1413,383676981,25.183777,1.1897696
1414,272846131,46.2951,-3.352362
1415,233866651,,
1416,312160410,56.48947,-35.28221
1417,458478250,-40.48923,21.668823
1418,207496824,53.344673,7.4799604
1419,92776364,41.112865,31.581705
1420,284891601,44.01315,1.5134962
1421,233390838,-20.126747,-30.83664
1422,160104585,-51.25561,33.30419
1423,287234729,-6.7821474,-29.340992
1424,233233639,52.37786,2.7301905
1425,356974629,-34.409595,3.939826
1426,315777423,22.802288,53.12999
1427,314459000,75.31645,-8.558631
1428,99013269,-46.75082,41.17785
1429,356974639,-34.330135,3.874463
1430,259671983,-25.40992,30.779734
1431,158324245,-21.24569,-2.3863266
1432,452544997,21.954792,48.08292
1433,309720946,-37.593987,51.055832
1434,331377569,71.59092,-9.120607
1435,11113164,25.4033,29.26519
1436,207493152,-48.514275,6.9902506
1437,417497545,-3.4923356,33.404152
1438,233080133,24.897291,-4.0453005
1439,158417251,52.8848,-22.242907
1440,193391232,-9.000516,39.307327
1441,161687311,25.346043,20.629087
1442,55753802,73.28735,-8.165211
1443,193538686,38.17858,13.986554
1444,275537496,25.436874,21.049358
1445,255993777,26.90505,-25.818686
1446,158565141,58.89938,3.0231664
1447,278075650,30.86368,17.629677
1448,405504882,-44.351357,47.06505
1449,233681149,-24.039288,-25.708237
1450,11704852,-2.1645095,38.23153
1451,193545440,13.172895,30.10073
1452,117234769,-5.248879,6.888848
1453,365034219,58.45181,-13.005345
1454,150388753,46.68836,-23.00567
1455,344456744,40.148357,25.796732
1456,158579379,-5.8962708,23.363127
1457,230088370,-43.22004,-14.357157
1458,357685999,24.195818,-5.948616
1459,13974582,-34.478325,13.875637
1460,273594336,45.56237,-25.069805
1461,247205466,-1.7575043,-14.945357
1462,322845246,-37.249317,28.095839
1463,429251781,27.318003,-26.19721
1464,375422201,-48.111027,31.699991
1465,166090445,-59.183407,3.5772069
1466,303351921,28.5451,-23.063099
1467,286923464,-31.566572,-9.115008
1468,336434532,-28.550177,-0.18676461
1469,170937974,34.421406,12.599961
1470,224303753,61.305603,-15.426439
1471,312286761,70.179985,-3.1609738
1472,267556582,4.3548512,34.01064
1473,198354443,28.999554,-26.34876
1474,162035117,-55.302357,-1.2282233
1475,154511165,11.418684,32.691757
1476,352954787,-0.6430042,-16.387594
1477,356701798,36.669582,29.161354
1478,311070085,-8.728175,21.920776
1479,290034099,62.49993,-5.11125
1480,332277332,2.4644017,34.15179
1481,424461577,39.8341,28.22797
1482,233731070,41.59359,-25.165894
1483,264301570,-48.636528,27.161568
1484,233211759,-64.030685,-13.333148
1485,126336928,36.28387,32.87449
1486,148963419,24.72262,21.547134
1487,314340550,-1.3258274,-37.467594
1488,276162169,19.426083,52.027874
1489,165470014,-69.44784,-2.9240186
1490,219033506,19.509033,30.948578
1491,277848666,54.66244,-18.0827
1492,169467727,-27.829256,-25.250576
1493,426803687,40.262558,33.74634
1494,16617827,53.369312,14.194493
1495,269701147,-27.846033,-24.635435
1496,274645120,42.98247,0.35331482
1497,276914715,17.495955,11.524172
1498,195549306,-2.7031636,-44.63099
1499,136317809,-31.885275,36.577995
1500,452563490,-11.599769,36.40275
1501,136879755,-39.8497,41.95141
1502,16316642,61.233124,3.8295875
1503,357979050,-22.334902,40.2451
1504,335720078,52.21521,-18.935102
1505,305386053,1.532879,29.993994
1506,331201939,65.55668,0.28453872
1507,236973844,-35.599045,27.333145
1508,469460566,14.854852,10.699093
1509,258777137,-44.364555,-10.188019
1510,63644417,4.885265,-53.926254
1511,381011161,10.533114,34.373623
1512,298559217,54.42724,-20.223017
1513,11480757,75.25175,-15.707914
1514,273566363,-0.7176584,5.637598
1515,169458450,-1.614496,-45.49954
1516,257060367,61.13966,10.74813
1517,2003333263,14.964623,-17.418673
1518,84069091,-6.399115,-15.194082
1519,28359831,32.78021,-25.279291
1520,351297515,-32.298042,36.167515
1521,161287859,44.144276,1.9220755
1522,441641972,-57.080364,13.557626
1523,392536812,69.67785,-12.863698
1524,88589037,1.2632375,-28.731314
1525,163965682,66.13638,2.989665
1526,159720778,-67.41135,14.433745
1527,417277789,-3.3243122,39.8041
1528,352762746,40.85218,29.323103
1529,278068108,22.747293,23.265985
1530,299156852,42.483307,8.251897
1531,441687696,23.538813,50.13032
1532,352964170,-30.300705,52.19515
1533,230086768,-67.80262,-10.845971
1534,406421379,-9.971124,38.09303
1535,28159019,-14.561561,19.968163
1536,154067797,63.892826,8.253305
1537,229412873,11.586866,-34.67827
1538,198313291,61.942234,-1.9329436
1539,190693377,11.551263,-34.639153
1540,445836238,-0.81141055,12.684556
1541,202444594,-34.75048,-2.072911
1542,138951779,-19.235073,5.8012037
1543,190734021,0.9094579,14.409836
1544,202299805,-8.42016,39.489395
1545,330829235,34.26956,16.773846
1546,169815759,-2.2690153,-1.0861348
1547,305466446,-56.14536,31.658585
1548,63328020,32.732327,17.130737
1549,303833577,57.93416,7.4869647
1550,277565268,37.00545,11.484442
1551,275119073,6.325177,-28.880554
1552,316450573,-37.18334,26.175455
1553,198457457,69.87186,-16.347298
1554,429044383,-47.73853,41.864212
1555,272079818,67.8312,-21.04366
1556,169815918,15.750061,28.194145
1557,207496306,61.22546,-2.2672043
1558,14842303,37.464104,31.502903
1559,372366518,78.28225,-12.108871
1560,11480287,19.03326,30.63054
1561,243248327,-8.206152,-0.16772728
1562,199709055,-42.457848,21.073486
1563,365787759,22.0344,31.284332
1564,394881270,31.164362,28.832043
1565,441732151,-5.3772674,-5.8896737
1566,64904640,-9.683154,-25.388391
1567,166074503,36.454193,31.473663
1568,229788204,-67.9092,-11.6436
1569,356978132,-62.799652,-14.337029
1570,332334202,-65.122444,1.7931632
1571,278076037,40.85599,12.7189865
1572,273173532,15.568376,5.7952337
1573,63315565,14.920735,11.021172
1574,236046394,-15.440501,27.120945
1575,219738202,72.391205,-4.619125
1576,441690583,-53.456566,44.13099
1577,441694629,-62.308594,-4.900052
1578,167196599,26.803204,20.940214
1579,84070123,18.3865,16.747478
1580,417052182,67.5206,-17.340555
1581,252668569,16.439241,11.900603
1582,165721304,-70.82852,-7.741971
1583,305167549,-6.4678764,-49.779263
1584,415469752,-68.53198,-9.229132
1585,120602501,-54.277477,-15.931323
1586,68032870,12.284362,33.866516
1587,404103665,-43.32147,25.922255
1588,286169068,71.32369,-1.9009143
